Transaction ID,Date,Product Category,Product Subcategory,Quantity,Price per Unit,Total Sales,Cost of Goods Sold,Marketing Expense,Shipping Expense,Discount Applied,Customer ID,Region,Profit,Tax,Payment Method,Day of Week,Month,Quarter,Customer Segment,Sales Channel,Product Rating
324310,09-05-2023,Fashion,Clothing,4,22175.76,88703.04,65633.94,8131.2,1362.18,10%,8678,Madhya Pradesh,13575.72,6654.77,Cash,Tuesday,May,Q2,Mid-Value,Offline,2.89
173445,22-09-2023,Fashion,Clothing,2,32108.36,64216.72,43430.72,5426.29,992.68,5%,5434,Uttarakhand,14367.03,6627.76,UPI,Friday,September,Q3,Mid-Value,Retail Store,4.82
863957,30-11-2023,Fashion,Shoes,2,24010.55,48021.1,35623.2,2529.04,148.31,15%,5635,Himachal Pradesh,9720.55,2700.94,UPI,Thursday,November,Q4,High-Value,Retail Store,3.51
438265,13-10-2023,Electronics,Audio Player,2,35488.38,70976.76,56553.74,6583.22,167.99,10%,4724,Maharastra,7671.81,9776.29,Debit Card,Friday,October,Q4,High-Value,Online,4.13
979416,19-04-2023,Fashion,Shoes,2,19219.28,38438.56,29861.58,3281.63,408.22,5%,1202,Punjab,4887.13,4273.14,UPI,Wednesday,April,Q2,High-Value,Online,4.36
918407,25-05-2023,Electronics,Mobiles,2,27464.7,54929.4,36177.89,3614.85,921.85,No Discount,2649,Uttarakhand,14214.81,4861.92,Credit Card,Thursday,May,Q2,Mid-Value,Retail Store,2.54
132109,31-08-2023,Home & Kitchen,Decor,3,45526.31,136578.93,89847.76,13044.67,1042.15,No Discount,7105,Madhya Pradesh,32644.35,11353.79,Credit Card,Thursday,August,Q3,Mid-Value,Online,3.62
204145,15-03-2023,Home & Kitchen,Furniture,1,32847.17,32847.17,20919.61,2107.79,496.33,No Discount,2347,Himachal Pradesh,9323.44,3416.82,Credit Card,Wednesday,March,Q1,Low-Value,Offline,3.79
632866,22-07-2023,Home & Kitchen,Decor,3,7691.52,23074.56,16921.5,1249.55,410.48,10%,2667,Himachal Pradesh,4493.03,3277.57,Cash,Saturday,July,Q3,High-Value,Retail Store,1.14
116516,04-07-2023,Electronics,Mobiles,1,9855.7,9855.7,6899.46,635.7,455.08,No Discount,8203,Punjab,1865.46,771.71,UPI,Tuesday,July,Q3,High-Value,Retail Store,4.19
582635,03-01-2023,Home & Kitchen,Appliances,2,23366.28,46732.56,30408.36,4313.3,548.63,15%,5632,Madhya Pradesh,11462.27,6056.9,Credit Card,Tuesday,January,Q1,Mid-Value,Retail Store,1.27
781154,01-05-2023,Beauty,Fragrances,5,35509.4,177547,126833.15,16074.48,733.01,15%,8619,Haryana,33906.36,15963.52,Cash,Monday,May,Q2,High-Value,Retail Store,2.14
447324,07-11-2023,Fashion,Accessories,2,40585.6,81171.2,60983.95,5077.28,836.74,No Discount,9911,Haryana,14273.23,4295.19,Cash,Tuesday,November,Q4,High-Value,Online,1.83
583637,25-10-2023,Fashion,Accessories,5,20545.09,102725.45,64916.38,9120.06,678.82,5%,7641,Haryana,28010.19,6869.01,Debit Card,Wednesday,October,Q4,Mid-Value,Retail Store,1.5
803500,11-06-2023,Fashion,Accessories,3,12814.38,38443.14,29866.3,3248.79,952.8,5%,2951,Maharastra,4375.25,2994.4,Debit Card,Sunday,June,Q2,Low-Value,Retail Store,4.6
835796,27-02-2023,Fashion,Clothing,5,43566.79,217833.95,163068.93,14075.58,1765.83,No Discount,1974,Himachal Pradesh,38923.61,19307.29,Debit Card,Monday,February,Q1,Mid-Value,Offline,3.58
887685,20-06-2023,Electronics,Laptops,4,32793.03,131172.12,95284.05,7663.96,1052.26,No Discount,6671,Uttarakhand,27171.85,6751.93,Credit Card,Tuesday,June,Q2,Mid-Value,Online,3.49
548543,08-12-2023,Beauty,Makeup,2,47142.67,94285.34,73221.33,8444.91,651.32,5%,3286,Uttarakhand,11967.78,5759.67,Cash,Friday,December,Q4,High-Value,Offline,1.75
143430,07-10-2023,Beauty,Fragrances,5,34355.72,171778.6,132083.02,13109.46,1664.17,10%,1979,Himachal Pradesh,24921.95,22816.83,UPI,Saturday,October,Q4,High-Value,Retail Store,1.72
761420,03-03-2023,Beauty,Skincare,4,30920.52,123682.08,98670.29,9363.71,367.54,15%,9402,Madhya Pradesh,15280.54,6571.99,Cash,Friday,March,Q1,Mid-Value,Retail Store,3.13
118936,10-03-2023,Home & Kitchen,Decor,2,37734.4,75468.8,48561.03,4627.98,954.7,5%,5442,Punjab,21325.09,8408.47,Cash,Friday,March,Q1,High-Value,Offline,3.98
861652,11-10-2023,Fashion,Accessories,4,10896.91,43587.64,31197.73,2764.41,602.88,No Discount,4810,Uttarakhand,9022.62,3048.26,Debit Card,Wednesday,October,Q4,Mid-Value,Offline,4.64
196107,07-01-2023,Fashion,Clothing,3,19003.91,57011.73,42416.64,4932.34,253.12,No Discount,7090,Punjab,9409.63,5602.82,Cash,Saturday,January,Q1,High-Value,Offline,4.88
673050,03-11-2023,Fashion,Clothing,3,44231.52,132694.56,83354.16,11843.56,419.73,5%,6913,Madhya Pradesh,37077.11,14081.33,Debit Card,Friday,November,Q4,Low-Value,Offline,4.01
755844,13-10-2023,Fashion,Shoes,2,22408.53,44817.06,30773.38,2603.42,416.65,15%,5878,Madhya Pradesh,11023.61,3202.02,Cash,Friday,October,Q4,High-Value,Offline,2.99
660545,06-06-2023,Home & Kitchen,Furniture,5,20437.46,102187.3,75955.63,5785.12,288.23,No Discount,9006,Punjab,20158.32,7196.97,Cash,Tuesday,June,Q2,Mid-Value,Online,4.35
677950,19-08-2023,Electronics,TVs,4,18253.64,73014.56,48543.21,5860.67,503.77,10%,2989,Himachal Pradesh,18106.91,10688.19,Cash,Saturday,August,Q3,Low-Value,Online,3.57
796111,08-01-2023,Beauty,Haircare,1,18338.13,18338.13,13802.57,1483.1,412.73,15%,3197,Madhya Pradesh,2639.73,1267.51,UPI,Sunday,January,Q1,Low-Value,Retail Store,3.71
235468,03-07-2023,Electronics,TVs,4,37897.64,151590.56,106050.84,10934.66,343.6,No Discount,6017,Punjab,34261.46,14453.38,Cash,Monday,July,Q3,High-Value,Online,2.62
424092,19-09-2023,Electronics,Laptops,3,44194.2,132582.6,91622.69,10807.37,328.61,5%,2912,Haryana,29823.93,17475.5,UPI,Tuesday,September,Q3,Low-Value,Offline,3.13
696604,12-05-2023,Fashion,Clothing,5,14053.35,70266.75,52579.78,6815.98,1368.87,10%,7906,Punjab,9502.12,10085.74,Credit Card,Friday,May,Q2,Mid-Value,Online,2.14
832250,12-11-2023,Home & Kitchen,Cookware,1,8490.4,8490.4,5619.66,606.98,206.65,5%,4318,Haryana,2057.11,718.5,Cash,Sunday,November,Q4,Low-Value,Offline,2.83
726139,22-07-2023,Fashion,Clothing,2,12979.99,25959.98,20028.75,2069.04,116.72,No Discount,1876,Madhya Pradesh,3745.47,1412.61,Credit Card,Saturday,July,Q3,High-Value,Retail Store,3.73
598103,10-03-2023,Beauty,Haircare,3,22061.58,66184.74,52582.49,3959.86,766.55,No Discount,9255,Haryana,8875.84,4238.04,Cash,Friday,March,Q1,Mid-Value,Retail Store,4.62
437476,18-02-2023,Electronics,Audio Player,1,39405.07,39405.07,26225.71,2797.76,192.5,No Discount,5836,Madhya Pradesh,10189.1,4223.53,Debit Card,Saturday,February,Q1,High-Value,Retail Store,2.4
947365,06-03-2023,Beauty,Fragrances,1,10117.69,10117.69,7833.61,935.85,304.52,10%,9952,Punjab,1043.71,948.66,Credit Card,Monday,March,Q1,Mid-Value,Online,3.09
675312,02-05-2023,Beauty,Makeup,2,19565.92,39131.84,30642.36,3582.37,960.03,15%,8161,Madhya Pradesh,3947.08,2059.29,Debit Card,Tuesday,May,Q2,High-Value,Offline,2.08
136003,02-04-2023,Home & Kitchen,Cookware,3,48720.84,146162.52,113989.15,14367.65,965.43,10%,1307,Maharastra,16840.29,14802.59,Debit Card,Sunday,April,Q2,Low-Value,Online,3.11
991636,24-02-2023,Fashion,Shoes,4,25792.17,103168.68,76432.38,9363.83,852.75,15%,7146,Gujrat,16519.72,8237.08,Debit Card,Friday,February,Q1,High-Value,Retail Store,4.72
572234,18-07-2023,Beauty,Skincare,4,13868.32,55473.28,35803.46,4382.14,964.74,10%,7755,Gujrat,14322.94,4222.77,Cash,Tuesday,July,Q3,High-Value,Retail Store,2.38
636104,28-03-2023,Fashion,Accessories,1,27050.83,27050.83,18292.94,1432.31,396.05,5%,8343,Himachal Pradesh,6929.53,2983.51,Cash,Tuesday,March,Q1,High-Value,Online,2.22
341426,30-03-2023,Home & Kitchen,Furniture,3,10054.31,30162.93,23387.6,1826.78,947.61,10%,3074,Madhya Pradesh,4000.94,1742.96,Cash,Thursday,March,Q1,Mid-Value,Online,2.95
282219,22-05-2023,Fashion,Shoes,1,24664.91,24664.91,18119.65,2295.95,183.66,15%,3739,Gujrat,4065.65,2166.86,Credit Card,Monday,May,Q2,High-Value,Online,4.34
656043,15-02-2023,Beauty,Skincare,3,21926.91,65780.73,44007.4,5295.13,739.7,No Discount,7801,Gujrat,15738.5,8692.61,Credit Card,Wednesday,February,Q1,Mid-Value,Online,3.55
834061,15-07-2023,Beauty,Haircare,1,34770.1,34770.1,25622.31,2281.91,352.84,5%,7214,Haryana,6513.04,2403.52,Cash,Saturday,July,Q3,Mid-Value,Retail Store,3.88
186073,24-02-2023,Fashion,Accessories,1,48630.42,48630.42,36648.27,2661.69,412.25,10%,3118,Punjab,8908.21,4476.6,Cash,Friday,February,Q1,Low-Value,Online,3.52
792460,19-12-2023,Home & Kitchen,Appliances,1,16384.51,16384.51,10666.96,866.25,227.73,No Discount,2165,Punjab,4623.57,1481.09,Debit Card,Tuesday,December,Q4,Low-Value,Online,2.92
357076,31-03-2023,Home & Kitchen,Appliances,4,24605.88,98423.52,66114.27,8528.01,1181.64,No Discount,9870,Maharastra,22599.6,7650.91,Cash,Friday,March,Q1,High-Value,Online,3.41
170311,25-03-2023,Electronics,TVs,4,44578.25,178313,133619.04,9454.74,586.08,No Discount,8194,Maharastra,34653.14,12380.88,UPI,Saturday,March,Q1,Low-Value,Online,3.45
900564,27-04-2023,Home & Kitchen,Cookware,2,38953.85,77907.7,50927.01,5100,781.96,10%,7481,Uttarakhand,21098.73,11330.6,Cash,Thursday,April,Q2,Mid-Value,Offline,1.64
501203,19-04-2023,Home & Kitchen,Decor,5,6770.4,33852,22246.2,3265.53,2022.46,5%,2145,Himachal Pradesh,6317.81,2969.16,Credit Card,Wednesday,April,Q2,Low-Value,Retail Store,1.93
120488,05-11-2023,Fashion,Clothing,2,32934.13,65868.26,43768.17,3544.15,135.7,15%,7074,Haryana,18420.24,4918.38,UPI,Sunday,November,Q4,High-Value,Offline,2.25
146445,11-06-2023,Beauty,Haircare,4,23224.76,92899.04,73667.33,4945.73,1010,10%,2865,Uttarakhand,13275.98,13688.46,Cash,Sunday,June,Q2,High-Value,Offline,4.1
599785,30-07-2023,Electronics,Audio Player,2,38578.98,77157.96,61332.21,4298.85,466.98,15%,2643,Punjab,11059.92,5497.26,Debit Card,Sunday,July,Q3,Mid-Value,Offline,1.21
461754,16-10-2023,Home & Kitchen,Decor,2,33371,66742,47573.57,4072.72,179.5,No Discount,8760,Himachal Pradesh,14916.21,8813.59,UPI,Monday,October,Q4,Low-Value,Online,4.06
122318,13-04-2023,Electronics,Audio Player,3,6681.21,20043.63,15286.78,1372.89,1299.66,No Discount,7633,Uttarakhand,2084.3,2791.2,Debit Card,Thursday,April,Q2,Low-Value,Retail Store,1.73
541300,08-11-2023,Electronics,Audio Player,2,28515.14,57030.28,45471.59,4199.62,852.08,No Discount,5287,Gujrat,6506.99,5699.44,Credit Card,Wednesday,November,Q4,High-Value,Online,2.69
937217,31-01-2023,Fashion,Clothing,2,15283.89,30567.78,23378.29,2914.41,827.24,5%,1937,Haryana,3447.84,3024.89,Cash,Tuesday,January,Q1,High-Value,Retail Store,2.9
203911,15-05-2023,Electronics,Laptops,3,11938.64,35815.92,26383.38,2677.63,356.83,5%,9850,Maharastra,6398.08,2972.03,UPI,Monday,May,Q2,High-Value,Online,1.46
444494,26-07-2023,Home & Kitchen,Cookware,4,42833.41,171333.64,110989.48,15908.17,431.04,5%,6775,Himachal Pradesh,44004.95,21964.96,UPI,Wednesday,July,Q3,Mid-Value,Offline,1.84
965769,10-02-2023,Home & Kitchen,Cookware,1,34765.98,34765.98,25548.71,2622.91,380.4,10%,7039,Gujrat,6213.96,5081.64,Credit Card,Friday,February,Q1,High-Value,Retail Store,1.33
920333,30-05-2023,Home & Kitchen,Cookware,2,46640.01,93280.02,67100.39,6040.59,760.46,15%,9893,Uttarakhand,19378.58,8048.72,Debit Card,Tuesday,May,Q2,Mid-Value,Online,3.23
973164,08-10-2023,Home & Kitchen,Cookware,1,9328.43,9328.43,6044.04,593.68,93.42,5%,2926,Uttarakhand,2597.29,1147.81,Cash,Sunday,October,Q4,Mid-Value,Retail Store,4.43
207466,29-12-2023,Beauty,Haircare,2,24516.17,49032.34,34419.86,3910.62,570.99,No Discount,4344,Himachal Pradesh,10130.87,4175.66,Cash,Friday,December,Q4,Low-Value,Offline,4.52
845118,10-04-2023,Beauty,Haircare,2,42268.13,84536.26,65950.75,6141.98,338.41,5%,1652,Punjab,12105.12,6690.79,Debit Card,Monday,April,Q2,High-Value,Online,2.37
262175,16-07-2023,Fashion,Accessories,5,15403.93,77019.65,53800.18,7161.22,1697.44,5%,9682,Madhya Pradesh,14360.81,6842.76,Credit Card,Sunday,July,Q3,Mid-Value,Retail Store,1.83
504657,06-05-2023,Fashion,Clothing,5,18199.73,90998.65,62556.46,4848.05,874.06,5%,9087,Gujrat,22720.08,13470.04,Credit Card,Saturday,May,Q2,Mid-Value,Online,3
565353,24-07-2023,Beauty,Makeup,3,10522.78,31568.34,22740.03,2130.12,775.8,10%,3256,Himachal Pradesh,5922.39,3948.04,Credit Card,Monday,July,Q3,Mid-Value,Retail Store,2.7
421655,10-09-2023,Beauty,Skincare,3,30935.36,92806.08,60239.12,7342.47,1412.21,10%,5641,Gujrat,23812.28,4866.7,Credit Card,Sunday,September,Q3,Low-Value,Offline,4.63
419436,16-11-2023,Home & Kitchen,Cookware,2,48864.78,97729.56,65303.8,9489.39,857.35,5%,6864,Haryana,22079.02,6597.07,UPI,Thursday,November,Q4,Mid-Value,Retail Store,2.43
253301,24-12-2023,Electronics,Audio Player,3,30437.09,91311.27,72294.35,8104.53,927.33,10%,3120,Haryana,9985.06,10600.73,Cash,Sunday,December,Q4,Low-Value,Online,4.21
877392,01-07-2023,Electronics,Audio Player,2,25941,51882,41503.63,4663.2,698.38,10%,1434,Gujrat,5016.79,7634.81,Cash,Saturday,July,Q3,Low-Value,Offline,4.34
271635,11-12-2023,Electronics,Mobiles,2,14112.08,28224.16,20987.63,2689.7,462.3,No Discount,1815,Maharastra,4084.53,2771.08,UPI,Monday,December,Q4,High-Value,Retail Store,1.73
605632,20-12-2023,Home & Kitchen,Furniture,2,5792.05,11584.1,8128.19,1142.12,128.26,5%,4507,Himachal Pradesh,2185.53,1099.06,Credit Card,Wednesday,December,Q4,High-Value,Retail Store,1.88
344210,23-10-2023,Beauty,Fragrances,3,5516.68,16550.04,12999.66,1122.97,680.67,No Discount,2022,Gujrat,1746.74,2178.23,UPI,Monday,October,Q4,High-Value,Retail Store,1.53
564142,16-10-2023,Beauty,Makeup,3,28304,84912,59134.57,5507.28,330.72,No Discount,6038,Haryana,19939.43,11516.05,Debit Card,Monday,October,Q4,Low-Value,Offline,3.57
548050,16-03-2023,Beauty,Skincare,3,40293.24,120879.72,88508.82,7357,369.27,No Discount,6290,Uttarakhand,24644.63,15959.33,Debit Card,Thursday,March,Q1,Low-Value,Retail Store,3.56
319221,13-10-2023,Beauty,Skincare,2,8962.75,17925.5,12991.51,1072.03,181.85,No Discount,3050,Madhya Pradesh,3680.11,2638.48,Credit Card,Friday,October,Q4,Mid-Value,Retail Store,2.85
204189,21-11-2023,Electronics,TVs,5,9964.39,49821.95,35714.64,3307.59,2492.54,10%,5427,Punjab,8307.18,3040.36,Credit Card,Tuesday,November,Q4,Low-Value,Retail Store,4.47
391772,12-01-2023,Home & Kitchen,Cookware,3,28880.05,86640.15,61648.36,4999.15,938.98,5%,2621,Gujrat,19053.66,6032.73,Debit Card,Thursday,January,Q1,Mid-Value,Offline,3.35
390957,24-12-2023,Fashion,Clothing,2,23337.42,46674.84,28299.47,3064.17,316.82,10%,5136,Haryana,14994.38,4706.49,UPI,Sunday,December,Q4,Mid-Value,Offline,1.75
221684,25-02-2023,Electronics,Laptops,5,11339.46,56697.3,35355.06,2835.29,607.08,5%,1334,Madhya Pradesh,17899.87,6985.18,Debit Card,Saturday,February,Q1,Mid-Value,Retail Store,4.18
610516,16-05-2023,Electronics,Laptops,2,42890.74,85781.48,61922.38,4676.51,563.91,15%,3097,Punjab,18618.68,4687.08,Credit Card,Tuesday,May,Q2,Mid-Value,Online,1.82
434085,12-01-2023,Electronics,TVs,3,16962.08,50886.24,39937.76,5017.08,549.91,10%,1376,Maharastra,5381.49,7144.08,Credit Card,Thursday,January,Q1,Low-Value,Offline,3.82
464291,30-07-2023,Fashion,Shoes,2,47782.99,95565.98,72883.47,6378.28,345.63,5%,3011,Uttarakhand,15958.6,9886.52,Credit Card,Sunday,July,Q3,Mid-Value,Retail Store,2.85
333490,19-01-2023,Electronics,Audio Player,2,18961.65,37923.3,26735.77,2747.66,807.89,10%,3743,Gujrat,7631.98,3362,UPI,Thursday,January,Q1,Low-Value,Retail Store,3.71
242162,04-10-2023,Beauty,Fragrances,4,11306.24,45224.96,32289.86,4060.9,1636.74,15%,2994,Madhya Pradesh,7237.46,5075.96,UPI,Wednesday,October,Q4,Mid-Value,Retail Store,3.37
548155,22-12-2023,Home & Kitchen,Appliances,3,42026.72,126080.16,80449.5,12389.69,758.56,5%,5410,Maharastra,32482.41,7356.44,Debit Card,Friday,December,Q4,Mid-Value,Online,4.62
862749,12-09-2023,Home & Kitchen,Cookware,3,47409.33,142227.99,109763.71,12717.35,884.95,10%,3987,Himachal Pradesh,18861.98,19016.73,UPI,Tuesday,September,Q3,High-Value,Online,1.96
741489,24-08-2023,Fashion,Shoes,4,25239.3,100957.2,76012.47,8065,559.48,15%,9290,Gujrat,16320.25,8318.67,UPI,Thursday,August,Q3,Mid-Value,Online,1.94
781548,25-04-2023,Home & Kitchen,Decor,2,40458.31,80916.62,63519.09,6361.12,698.05,No Discount,5674,Himachal Pradesh,10338.36,4814.93,UPI,Tuesday,April,Q2,Low-Value,Offline,4.11
199036,20-10-2023,Fashion,Shoes,4,10318.5,41274,33006.26,3025.78,1902.88,5%,8309,Uttarakhand,3339.08,4410.97,UPI,Friday,October,Q4,Low-Value,Offline,1.72
197110,23-04-2023,Beauty,Makeup,5,34825.88,174129.4,133853.44,10955.95,757.76,15%,9243,Himachal Pradesh,28562.25,9737.96,Cash,Sunday,April,Q2,Mid-Value,Offline,3.56
550442,16-11-2023,Home & Kitchen,Furniture,4,37529.22,150116.88,111501.31,7986.97,1599.69,10%,1865,Punjab,29028.91,20667.94,UPI,Thursday,November,Q4,Low-Value,Retail Store,3.81
840813,29-06-2023,Electronics,Audio Player,1,15160.34,15160.34,10683.07,987.46,479.08,10%,2420,Maharastra,3010.73,1811.2,Debit Card,Thursday,June,Q2,High-Value,Retail Store,2.56
604869,15-06-2023,Beauty,Makeup,1,25485.57,25485.57,15864.05,2257.02,407.54,No Discount,1164,Maharastra,6956.96,2920.71,Debit Card,Thursday,June,Q2,High-Value,Online,3.98
609840,13-09-2023,Electronics,Mobiles,4,15286.33,61145.32,41750.27,3553.1,537.11,No Discount,3781,Gujrat,15304.84,5200.41,Credit Card,Wednesday,September,Q3,Mid-Value,Offline,3.19
370882,10-12-2023,Home & Kitchen,Furniture,1,43960.83,43960.83,34158.88,3112.8,318.04,10%,3072,Himachal Pradesh,6371.11,5958.66,Cash,Sunday,December,Q4,Low-Value,Online,3.64
259440,20-02-2023,Electronics,Laptops,3,49604.89,148814.67,104277.94,13762.12,1309.42,5%,5666,Punjab,29465.19,15651.72,UPI,Monday,February,Q1,Mid-Value,Online,3.07
899924,01-12-2023,Fashion,Shoes,2,9410.28,18820.56,14861.78,1197.84,509.05,15%,3861,Haryana,2251.89,1569.96,Debit Card,Friday,December,Q4,Mid-Value,Offline,2.09
184515,23-12-2023,Electronics,Mobiles,5,45464.45,227322.25,156723.88,14258.59,854.09,5%,5701,Madhya Pradesh,55485.69,20593.67,Debit Card,Saturday,December,Q4,Mid-Value,Offline,3.97
576980,21-03-2023,Home & Kitchen,Cookware,2,42306.2,84612.4,55732.74,7460.32,198.65,No Discount,4651,Gujrat,21220.69,8907.53,Cash,Tuesday,March,Q1,High-Value,Retail Store,4.13
928676,22-03-2023,Fashion,Clothing,2,40382.76,80765.52,58048.98,5800.45,468.51,15%,2217,Haryana,16447.58,7453.91,Debit Card,Wednesday,March,Q1,High-Value,Retail Store,2.13
229317,04-04-2023,Electronics,Audio Player,5,18133.45,90667.25,61675.97,7754.13,554.1,5%,2835,Punjab,20683.05,11828.25,Cash,Tuesday,April,Q2,Low-Value,Offline,3.59
587439,07-04-2023,Home & Kitchen,Decor,4,44182.41,176729.64,137300.2,8937.9,427.48,15%,7682,Himachal Pradesh,30064.06,21969.23,UPI,Friday,April,Q2,Low-Value,Online,2.06
905002,27-07-2023,Home & Kitchen,Furniture,4,12952.88,51811.52,32229.26,4048.22,858.15,15%,8512,Himachal Pradesh,14675.89,6626.93,Cash,Thursday,July,Q3,Mid-Value,Offline,2.98
152229,21-06-2023,Home & Kitchen,Appliances,1,8251.23,8251.23,5862.09,415.9,159.77,5%,5775,Himachal Pradesh,1813.47,960.31,UPI,Wednesday,June,Q2,High-Value,Online,2.39
711492,29-01-2023,Home & Kitchen,Furniture,1,12852.49,12852.49,9251.75,1010.53,118.4,15%,2971,Gujrat,2471.81,800.94,Debit Card,Sunday,January,Q1,Mid-Value,Online,3.7
280883,24-10-2023,Fashion,Clothing,1,41073.8,41073.8,32311.31,3949.95,479.85,5%,7180,Uttarakhand,4332.69,2914.87,Debit Card,Tuesday,October,Q4,Mid-Value,Online,4.43
584246,17-05-2023,Home & Kitchen,Furniture,4,16348.53,65394.12,46761.87,5524.03,1884.31,10%,4632,Himachal Pradesh,11223.91,3552.16,Debit Card,Wednesday,May,Q2,Mid-Value,Online,1.02
395038,03-10-2023,Home & Kitchen,Cookware,4,16994.44,67977.76,41235.7,5500.84,244.47,10%,7813,Haryana,20996.75,4650.16,UPI,Tuesday,October,Q4,Mid-Value,Offline,1.19
778160,29-03-2023,Home & Kitchen,Decor,1,22990.86,22990.86,16283.12,1249.34,155.78,10%,6843,Maharastra,5302.62,1643.94,Debit Card,Wednesday,March,Q1,Mid-Value,Retail Store,3.33
815645,14-12-2023,Electronics,Mobiles,2,39887.79,79775.58,52995.24,5266.56,983.14,15%,7860,Uttarakhand,20530.64,11925.68,Debit Card,Thursday,December,Q4,High-Value,Retail Store,3.82
913290,14-04-2023,Fashion,Shoes,3,11506.52,34519.56,23313.97,3165,1455.24,10%,1212,Haryana,6585.35,3166.98,Debit Card,Friday,April,Q2,High-Value,Offline,1.28
712183,02-02-2023,Beauty,Fragrances,3,45510.37,136531.11,82181.63,13080.29,839.1,10%,3964,Gujrat,40430.09,10924.32,Cash,Thursday,February,Q1,Mid-Value,Offline,2.13
635935,03-01-2023,Home & Kitchen,Appliances,5,31979.74,159898.7,119852.74,15950.02,706.02,15%,2886,Haryana,23389.92,21711.36,Credit Card,Tuesday,January,Q1,Low-Value,Retail Store,2.19
636165,06-05-2023,Home & Kitchen,Appliances,4,39960.54,159842.16,101004.22,11975.79,1313.86,5%,5499,Gujrat,45548.29,9995.06,Debit Card,Saturday,May,Q2,Mid-Value,Offline,4.4
779214,05-11-2023,Electronics,Laptops,5,28203.1,141015.5,97313.56,12712.4,1173.57,5%,5943,Gujrat,29815.97,9215.28,UPI,Sunday,November,Q4,High-Value,Online,2.91
352951,09-10-2023,Electronics,Laptops,1,31077.71,31077.71,23256.91,2698.33,143.19,No Discount,8629,Gujrat,4979.28,2470.25,Cash,Monday,October,Q4,Mid-Value,Retail Store,4.18
420086,09-07-2023,Home & Kitchen,Furniture,5,19291.88,96459.4,67063.4,6626.89,2348.6,No Discount,6770,Madhya Pradesh,20420.51,6821.53,Credit Card,Sunday,July,Q3,Mid-Value,Online,3.63
849698,30-06-2023,Beauty,Fragrances,4,30231.01,120924.04,89144.58,9206.98,1480.42,10%,4827,Uttarakhand,21092.06,12049.07,Debit Card,Friday,June,Q2,Low-Value,Offline,4.44
709499,25-05-2023,Fashion,Clothing,2,14118.16,28236.32,17356.19,2586.18,481.63,No Discount,6518,Uttarakhand,7812.32,2030.51,Debit Card,Thursday,May,Q2,High-Value,Online,4.46
300314,03-08-2023,Electronics,TVs,4,7711.67,30846.68,19063.46,3005.09,1130.49,10%,9522,Haryana,7647.64,2719.46,Credit Card,Thursday,August,Q3,Low-Value,Online,3.59
390997,18-09-2023,Fashion,Accessories,4,20022.87,80091.48,50922.97,4909.34,1828.15,No Discount,9122,Punjab,22431.02,4684.27,Credit Card,Monday,September,Q3,High-Value,Retail Store,2.31
119374,07-05-2023,Beauty,Makeup,3,20702.54,62107.62,40944.61,3927.11,879.56,10%,9797,Punjab,16356.34,8130.01,Debit Card,Sunday,May,Q2,Mid-Value,Offline,1.76
656764,23-03-2023,Fashion,Accessories,3,48539.96,145619.88,97795.48,8980.56,1284.5,10%,9515,Haryana,37559.34,17023.12,Debit Card,Thursday,March,Q1,Low-Value,Online,2.65
501986,07-03-2023,Electronics,Laptops,2,38992.77,77985.54,52255.75,6319.92,525.28,5%,1516,Gujrat,18884.59,5933.15,Cash,Tuesday,March,Q1,High-Value,Retail Store,3.33
